Date,WIPRO.NS,BAJAJ-AUTO.NS,HDFCBANK.NS,HEROMOTOCO.NS,TCS.NS,INFY.NS,NESTLEIND.NS,MARUTI.NS,RELIANCE.NS,TATAMOTORS.NS,NSE Index
22-10-2018,208.489319,2147.022949,430.563995,2607.508789,1079.296509,403.972198,5470.056152,2982.289063,447.952057,513.432739,7991.700195
27-10-2018,198.183609,2166.428223,432.298401,2580.266113,1081.629395,404.717163,5587.441406,2975.249023,445.915222,498.152893,8027.600098
28-10-2018,197.790695,2150.766113,431.358948,2540.17627,1091.071655,403.142151,5448.349609,2958.025146,442.457214,503.04837,8090.450195
29-10-2018,198.898041,2195.515869,429.552185,2542.52002,1105.384644,413.060425,5613.63916,3008.759033,450.770599,520.40509,8169.200195
30-10-2018,200.130432,2218.105225,432.009338,2537.330566,1128.387329,419.988342,5617.897461,3041.47168,463.868317,521.146851,8322.200195
31-10-2018,201.362823,2246.977539,439.332733,2564.614746,1150.28772,431.130432,5731.526367,3132.520996,473.958069,529.948853,8324.150391
03-11-2018,201.791504,2215.308594,438.778717,2520.006104,1142.568481,434.817841,5828.117676,3085.212646,474.81076,525.547852,8338.299805
05-11-2018,199.683929,2212.253662,439.790497,2480.125732,1146.604614,438.957489,5819.78125,3087.183594,469.576355,530.097229,8337
07-11-2018,197.701355,2185.576172,433.358429,2416.768311,1134.849487,443.405884,5893.609863,3086.620605,464.460388,527.476379,8344.25
10-11-2018,199.630325,2188.76001,435.86377,2454.849854,1133.4375,443.288757,5818.269531,3104.877441,459.178741,516.548035,8362.650391
11-11-2018,199.07666,2194.05249,437.429657,2447.233154,1138.312012,439.000092,5922.462891,3124.776855,463.134064,515.954651,8383.299805
12-11-2018,198.630127,2237.080566,439.284607,2483.515137,1143.186035,436.956818,5795.92041,3153.640625,461.405121,525.99292,8357.849609
13-11-2018,199.612488,2245.901855,441.308167,2450.162598,1141.730347,444.682922,5800.592285,3124.354736,459.131348,520.949036,8389.900391
14-11-2018,201.434265,2282.948975,448.125702,2481.04541,1149.670044,446.071625,5785.844727,3125.292969,459.083984,518.130432,8430.75
17-11-2018,201.52359,2287.079834,442.753571,2535.029053,1154.896729,448.923737,5763.585449,3136.228516,466.686829,539.2453,8425.900391
18-11-2018,202.273743,2275.289795,449.137482,2525.697266,1140.583618,445.08197,5642.080078,3158.193359,468.321075,535.635498,8382.299805
19-11-2018,201.791504,2301.967773,446.415283,2511.134033,1135.24646,444.124146,5567.564941,3138.293213,463.347198,523.668762,8401.900391
20-11-2018,204.292007,2285.057373,442.392242,2507.116943,1149.228882,449.68457,5641.484863,3130.878174,464.578857,518.971069,8477.349609
21-11-2018,204.363449,2300.676514,449.450653,2534.568848,1156.594971,441.229584,5804.071777,3149.22876,472.608002,525.152222,8530.150391
24-11-2018,206.953308,2302.096924,455.40097,2576.708984,1172.275513,454.952362,5774.439941,3147.398438,466.757904,520.602905,8463.099609
25-11-2018,207.739151,2275.332764,459.424011,2546.620361,1162.704102,457.942719,5806.040527,3087.090088,470.381653,516.102966,8475.75
26-11-2018,207.114029,2249.903076,458.339935,2594.117432,1158.866333,457.650024,5734.411621,3082.537598,467.563141,514.223938,8494.200195
27-11-2018,207.899933,2280.1521,456.822296,2598.009521,1170.334839,464.615173,5702.671875,3063.248047,468.321075,514.223938,8588.25
28-11-2018,209.257324,2272.578857,461.158539,2634.207275,1165.791504,463.971344,5682.84082,3140.921387,469.718506,527.624695,8555.900391
01-12-2018,211.686386,2268.706787,457.713593,2726.689697,1187.823975,462.907196,5639.102051,3181.236816,455.507538,530.097229,8524.700195
02-12-2018,211.097,2239.490723,454.485474,2698.317627,1172.099243,452.621735,5679.268555,3150.918213,456.004913,523.124817,8537.650391
03-12-2018,212.132904,2245.987793,449.571106,2673.459961,1162.416992,451.961975,5793.720703,3183.442871,458.705017,523.174255,8564.400391
04-12-2018,211.722137,2259.068359,453.570129,2693.295654,1163.563843,447.343384,5810.026367,3197.851318,454.062805,521.938049,8538.299805
05-12-2018,206.774643,2254.593262,454.220551,2667.350342,1137.539917,440.638977,5773.569824,3200.901611,453.494324,519.564453,8438.25
08-12-2018,203.023911,2250.075439,446.704437,2644.878174,1108.362061,419.323181,5810.853516,3172.507324,447.454712,510.020752,8340.700195
09-12-2018,198.933762,2245.083984,446.511688,2625.168213,1109.266602,418.184509,5783.062988,3131.863525,445.204651,497.707855,8355.650391
10-12-2018,197.237015,2211.220947,448.752045,2652.076416,1106.200806,417.96106,5790.354004,3119.52002,441.746643,505.372498,8292.900391
11-12-2018,195.147278,2205.799316,449.812012,2606.755371,1099.253662,408.872864,5746.649902,3136.134766,429.241028,498.350677,8224.099609
12-12-2018,194.022064,2169.784668,448.800201,2615.376465,1080.970825,412.618805,5761.876465,3171.991211,417.967072,494.444183,8219.599609
15-12-2018,193.450485,2166.81543,453.618317,2632.574951,1040.368896,409.67099,5611.555176,3162.088379,416.28537,488.510284,8067.600098
16-12-2018,191.735855,2146.893799,446.029846,2621.946045,1077.596191,412.480469,5536.44043,3106.801758,409.558899,476.345703,8029.799805
17-12-2018,191.164322,2119.614014,444.150818,2562.438477,1078.059326,412.586853,5550.702148,3061.840088,411.880005,470.56015,8159.299805
18-12-2018,192.164536,2154.122314,450.028809,2565.619629,1085.381348,418.41864,5641.866699,3177.623047,416.901215,479.559937,8225.200195
19-12-2018,196.665436,2128.649902,453.594177,2572.859131,1107.369751,425.38913,5665.986816,3153.312012,426.588318,480.54892,8324
22-12-2018,198.308624,2131.876953,464.314362,2606.503906,1108.626709,425.59137,5733.857422,3185.319824,428.648926,489.252014,8267
23-12-2018,197.326309,2167.977783,462.411194,2625.879639,1110.082275,419.642487,5687.769531,3190.201172,423.367157,482.774139,8174.100098
24-12-2018,194.861481,2132.220947,455.425079,2594.954834,1093.850098,410.894745,5634.666992,3159.037842,418.819672,478.620392,8200.700195
26-12-2018,195.540222,2134.802979,457.063171,2591.522705,1104.921875,415.513397,5645.490234,3128.625244,421.046021,479.807159,8246.299805
29-12-2018,196.522568,2138.331299,458.532684,2636.425049,1112.817261,416.694672,5638.702148,3141.860596,424.906677,489.598175,8248.25
30-12-2018,197.379898,2112.729004,460.821228,2581.856445,1115.970947,418.514435,5730.004883,3141.907227,416.924896,488.3125,8282.700195
31-12-2018,198.326538,2093.280518,458.484467,2600.101318,1128.409424,419.834076,5855.883789,3125.527832,422.135559,490.092651,
01-01-2019,197.326309,2110.233398,458.701355,2599.055664,1122.807739,420.227753,5794.526855,3135.805908,420.596039,492.960724,8395.450195
02-01-2019,199.07666,2109.88916,465.085205,2592.945801,1137.760498,428.48587,5806.953125,3153.499756,419.482819,506.163696,8378.400391
05-01-2019,199.433868,2117.591553,461.158539,2610.773193,1120.470093,424.803772,5810.072754,3236.289063,414.888,518.031555,8127.350098
06-01-2019,194.772217,2101.068848,453.979614,2522.893066,1079.162354,415.928406,5729.272461,3186.962646,396.058502,495.878235,8102.100098
07-01-2019,193.289749,2105.973633,455.304626,2489.122559,1066.415039,417.918518,5753.255371,3226.855225,404.67981,488.411377,8234.599609
08-01-2019,194.682892,2108.727539,464.868378,2497.449951,1077.927124,420.025604,5778.476074,3262.289795,398.876984,506.361481,8284.5
09-01-2019,197.719254,2044.572632,470.07193,2504.354736,1108.141968,441.522217,5857.259277,3255.4375,407.522003,516.548035,8323
12-01-2019,198.630127,2008.557983,465.928375,2458.239014,1106.994629,450.355011,5927.331055,3250.462402,402.785004,516.548035,8299.400391
13-01-2019,201.291397,2000.03833,464.145691,2421.454834,1101.789917,444.597748,6158.36084,3255.484375,399.398102,513.729431,8277.549805
14-01-2019,197.165558,2033.901489,464.410706,2429.699219,1112.397827,453.058014,6219.994141,3300.305176,395.513763,514.619507,8494.150391
15-01-2019,199.862549,2080.80249,478.503448,2469.454346,1119.962524,454.249939,6244.987305,3403.369385,409.393097,527.080811,8513.799805
16-01-2019,198.272949,2082.695557,482.454193,2425.22168,1116.896973,450.855164,6406.49707,3394.733643,411.974731,519.960083,8550.700195
19-01-2019,208.685776,2068.711426,483.995972,2378.018066,1107.568359,447.492371,6487.89502,3403.791504,416.688019,532.569641,8695.599609
20-01-2019,210.900497,2069.012451,491.897583,2367.43042,1102.914673,452.11087,6488.398926,3384.361572,427.772583,553.041687,8729.5
21-01-2019,210.293243,2105.500488,491.415802,2406.348633,1108.803467,461.837708,6493.444824,3411.723145,429.525238,545.426514,8761.400391
22-01-2019,214.20224,2103.478516,492.042114,2375.967285,1108.693115,467.488556,6509.081055,3376.570557,418.630219,560.261292,8835.599609
23-01-2019,216.814255,2101.068848,502.425018,2396.012451,1104.304199,471.447327,6657.018066,3385.440674,420.122375,581.969543,8910.5
27-01-2019,215.643372,2082.437256,517.481323,2391.785645,1105.829224,454.728851,6741.119141,3461.659668,421.140808,597.892273,8914.299805
28-01-2019,218.777756,2064.322754,509.917023,2397.9375,1122.424927,456.44223,6698.931152,3497.234619,429.572601,582.711304,8952.349609
29-01-2019,217.138504,2069.400146,527.575195,2407.478516,1124.656738,456.644379,6616.754395,3462.504395,440.254456,592.007813,8808.900391
30-01-2019,218.525558,2058.212402,519.071289,2398.271973,1096.989624,455.878113,6523.754395,3423.597412,433.551697,578.705933,8797.400391
02-02-2019,225.208679,2021.724487,521.118958,2371.238525,1111.198975,454.803406,6474.779297,3444.341309,430.141022,585.974976,8756.549805
03-02-2019,223.929733,1945.521484,512.687439,2353.829834,1130.667603,451.408508,6492.067383,3386.520264,444.138855,596.656067,8723.700195
04-02-2019,223.083054,1932.226074,514.421936,2368.14209,1111.24292,456.080353,6399.664063,3339.306152,439.970245,584.887085,8711.700195
05-02-2019,229.94632,1932.226074,518.661743,2383.039551,1128.082031,466.92453,6327.576172,3306.593994,437.554382,582.711304,8661.049805
06-02-2019,231.747726,1913.293213,507.580292,2323.615967,1138.402344,474.735687,6314.185059,3287.727295,431.017365,553.437317,8526.349609
09-02-2019,233.386948,1952.750244,501.124084,2283.861084,1110.62439,478.651855,6269.106934,3202.028564,424.764587,536.67395,8565.549805
10-02-2019,231.513535,1951.717773,508.038025,2276.621826,1078.913086,484.909332,6231.274414,3185.648438,417.801239,557.887695,8627.400391
11-02-2019,230.000351,1962.604004,509.941132,2304.408203,1087.199829,486.303406,6310.976074,3242.8125,426.659363,552.744995,8711.549805
12-02-2019,233.026688,1946.984497,518.420837,2349.770508,1088.19458,491.911713,6259.202148,3334.00293,430.662109,555.613037,8805.5
13-02-2019,238.034546,1945.564331,513.506531,2387.726074,1122.049316,488.697845,6450.934082,3395.062256,434.617493,559.321777,8809.349609
16-02-2019,238.322769,1946.46814,514.34967,2347.636475,1142.401978,485.005096,6555.214844,3352.963867,427.654175,567.827026,8869.099609
18-02-2019,241.024811,1927.923096,517.842773,2229.417236,1164.876099,488.782928,6575.345215,3346.252197,427.109344,577.865295,8895.299805
19-02-2019,237.602188,1904.042358,520.25177,2230.422119,1184.941284,494.785004,6458.317871,3374.599609,427.298859,570.200623,8833.599609
20-02-2019,234.179565,1899.094116,516.999634,2225.35791,1182.510498,485.930878,6582.131836,3329.731934,413.585327,573.513672,8754.950195
23-02-2019,234.089508,1877.020386,514.325439,2216.1521,1191.836304,482.206268,6419.565918,3328.371094,403.329773,567.876526,8762.099609
24-02-2019,235.260391,1885.884399,514.397827,2219.081055,1195.41626,483.738678,6429.013672,3368.169678,398.592773,558.184387,8767.25
25-02-2019,239.151382,1875.987793,507.074432,2196.609375,1181.030273,493.273865,6468.22168,3360.284424,399.398102,561.942566,8683.849609
26-02-2019,237.025742,1837.17627,500.184601,2194.684326,1174.069092,480.610016,6437.862793,3282.329834,398.853363,554.475708,8844.599609
27-02-2019,235.728745,1850.644287,507.821198,2236.824463,1176.676514,482.23819,6439.239746,3383.281982,405.271973,568.81604,
28-02-2019,,,,,,,,,,,8956.75
02-03-2019,239.40358,1785.026367,521.576782,2196.609375,1179.79248,487.761353,6410.944336,3483.764893,409.393097,578.557556,8996.25
03-03-2019,242.267792,1822.245605,521.962158,2206.611328,1226.906372,489.070343,6508.347656,3481.136475,426.706726,567.777649,8922.650391
04-03-2019,237.602188,1826.204346,513.265625,2194.684326,1213.647461,484.132385,6694.987305,3452.742188,420.572418,567.777649,8937.75
05-03-2019,240.592499,1823.235229,522.805237,2183.971436,1191.747681,478.375214,6691.503418,3453.071045,419.198639,564.415039,8756.75
09-03-2019,237.818375,1815.662598,510.230194,2175.43457,1169.804077,466.126404,6772.532227,3446.077637,411.95108,558.87677,8712.049805
10-03-2019,235.728745,1832.3573,507.12265,2190.876465,1167.991577,467.818359,6784.317871,3423.033936,406.977264,554.030701,8699.950195
11-03-2019,235.890869,1805.722778,509.001617,2186.691895,1152.014893,464.455566,6677.516602,3432.138916,405.461426,544.83313,8776
12-03-2019,236.089035,1783.735474,508.11026,2211.50708,1157.539551,472.139099,6721.723633,3459.125244,409.179901,557.68988,8647.75
13-03-2019,230.30661,1741.008301,502.352722,2184.431396,1141.319092,472.585876,6694.300293,3426.741455,402.690277,552.20105,8633.150391
16-03-2019,232.828537,1743.073853,506.640839,2202.217285,1132.45752,482.429718,6673.938965,3423.31543,398.900696,550.766968,8723.299805
17-03-2019,231.801727,1761.747803,509.772552,2219.123535,1141.915649,476.863983,6777.073242,3436.925781,405.887756,565.255676,8685.900391
18-03-2019,227.478424,1748.021973,512.422485,2239.126709,1131.153809,474.522827,6794.63623,3440.070557,411.477386,554.030701,8634.650391
19-03-2019,228.793442,1742.944702,506.953918,2228.622803,1147.462402,474.725037,6756.986328,3430.778076,405.556152,547.701172,8570.900391
20-03-2019,235.134293,1736.490479,508.736633,2184.390137,1153.959229,480.471588,6662.291504,3401.539063,404.585083,541.569397,8550.900391
23-03-2019,232.41423,1748.452148,504.809875,2207.113037,1156.699585,475.363525,6542.878418,3373.895264,398.829651,545.377014,8542.950195
24-03-2019,234.990219,1745.22522,500.088257,2180.331299,1145.274414,470.681091,6439.927246,3367.230957,401.671783,526.388489,8530.799805
25-03-2019,238.178635,1735.629761,498.305573,2172.505371,1137.518433,472.309357,6458.407715,3392.99707,400.22702,535.882751,8342.150391
26-03-2019,227.658569,1724.829712,485.152374,2179.201172,1110.712646,456.825256,6278.096191,3342.966553,392.837402,518.476624,8341.400391
27-03-2019,220.543106,1735.672852,488.862213,2156.101318,1111.463745,468.701599,6250.442871,3388.585449,384.500275,529.454346,8492.299805
30-03-2019,224.596237,1745.22522,499.582336,2213.139404,1133.275146,474.20343,6368.710449,3436.362793,384.050262,534.053101,8491
31-03-2019,226.559723,1735.414795,492.740753,2209.373535,1128.766968,472.149689,6371.781738,3470.530029,391.2742,544.140808,8586.25
01-04-2019,228.126923,1738.168579,497.823761,2222.805664,1123.772827,462.699524,6349.587891,3421.109619,396.034851,558.678955,8659.900391
06-04-2019,223.785583,1752.453979,497.197418,2236.908936,1125.828125,463.604218,6531.366211,3406.325928,390.634735,567.920044,8660.299805
07-04-2019,221.587936,1802.49585,497.582825,2203.137207,1142.490112,459.624115,6564.476074,3379.057617,394.518982,560.123108,8714.400391
08-04-2019,222.038269,1806.755493,498.931915,2180.916504,1167.417114,468.361176,6462.442383,3406.091309,410.174683,561.272705,8778.299805
09-04-2019,222.344467,1805.938232,508.833008,2185.771729,1177.649292,471.436676,6512.703125,3434.720215,424.006622,559.67334,8780.349609
10-04-2019,222.542664,1806.110107,502.352722,2162.545654,1172.875488,475.46991,6510.411133,3441.66626,428.388367,562.422241,8834
13-04-2019,224.88446,1803.141235,500.497833,2159.90918,1173.648926,476.502228,6510.457031,3440.352051,436.985962,556.02478,
15-04-2019,218.561584,1785.671631,497.052887,2112.914551,1161.384644,471.159912,6482.804688,3454.47876,437.530731,540.231201,8706.700195
16-04-2019,216.868317,1796.902222,496.089233,2033.86499,1141.517822,467.105377,6444.650391,3452.273193,439.757141,541.030884,8606
17-04-2019,211.428131,1777.324219,490.596741,2017.46106,1093.807373,463.827667,6420.850098,3423.080811,439.04657,535.13324,8448.099609
20-04-2019,207.302963,1740.104736,484.260956,1938.662231,1073.454712,453.802948,6377.148438,3386.708252,419.530243,532.984131,8377.75
21-04-2019,208.293747,1711.189697,483.249237,1949.333496,1072.681396,456.027191,6317.213379,3276.040527,415.17218,527.186523,8429.700195
22-04-2019,196.188431,1707.102051,488.115387,2016.540649,1080.658936,454.984222,6302.721191,3250.509521,416.735352,523.288086,8398.299805
23-04-2019,192.477585,1713.427124,488.308136,2000.763672,1086.028442,451.6427,6336.336426,3280.076904,415.456482,511.792725,8305.25
24-04-2019,188.496536,1720.139648,484.911469,1969.169312,1101.851318,424.654724,6282.269531,3324.146973,416.332794,515.991028,8213.799805
27-04-2019,192.31546,1707.747559,484.429626,1939.206299,1105.011353,422.409393,6280.754883,3424.58252,414.627472,516.640747,8285.599609
28-04-2019,191.75705,1712.652954,483.995972,1971.470703,1102.713013,417.354462,6270.4375,3588.096436,409.84314,529.635498,8239.75
29-04-2019,195.143616,1702.756348,478.503448,1985.32251,1099.309937,417.407623,6021.521973,3535.156006,402.642883,520.689148,8181.5
30-04-2019,194.0448,1676.939453,476.407593,1949.166016,1088.879395,413.385071,6028.079102,3497.281494,408.493103,508.04425,8331.950195
04-05-2019,194.963501,1796.772705,482.261536,1999.927124,1096.768677,424.207886,6237.970703,3527.224609,422.040833,506.244995,8324.799805
05-05-2019,196.314529,1774.182983,475.853546,1973.060791,1112.812012,417.74823,6243.425781,3560.359131,422.609222,510.243378,8097
06-05-2019,191.793076,1738.598755,467.638733,1947.07373,1088.592041,409.085663,6239.162109,3411.58252,416.97226,497.648468,8057.299805
07-05-2019,193.882706,1779.518677,458.339935,1970.634033,1124.921997,413.757507,6206.877441,3326.211914,412.472168,487.902405,8191.5
08-05-2019,194.729324,1827.021729,473.131317,1925.521973,1116.966553,416.726532,6233.246582,3389.054688,426.345001,513.492065,8325.25
11-05-2019,195.0896,1878.096313,477.130249,1995.491211,1129.672974,424.324951,6242.417969,3427.68042,429.339966,529.485596,8126.950195
12-05-2019,192.333481,1832.055908,468.289215,2064.24585,1115.043945,414.417267,6149.006348,3357.984863,416.281769,513.342102,8235.450195
13-05-2019,195.359802,1829.474365,477.106201,2095.506348,1111.72937,416.460571,6146.300781,3383.000488,424.140656,520.239319,8224.200195
14-05-2019,193.288208,1863.853882,477.491669,2123.753418,1104.591553,411.799377,6286.625488,3422.799561,420.834167,516.390808,8262.349609
15-05-2019,193.990738,1881.624634,477.033905,2117.225098,1109.850586,417.535309,6448.778809,3445.984375,418.797607,519.689575,8373.650391
18-05-2019,196.080338,1911.055908,486.54953,2109.566895,1113.938843,424.197235,6491.013184,3470.764404,427.231506,520.489197,8365.650391
19-05-2019,199.088669,1895.479858,485.441437,2159.95166,1110.535889,430.43338,6470.621094,3479.353027,429.148285,509.593597,8423.25
20-05-2019,203.195801,1851.37561,493.391205,2158.821289,1130.137451,435.743683,6408.850098,3484.187256,435.521637,505.045471,8421
21-05-2019,203.285889,1979.556885,493.704285,2178.070801,1129.452148,435.988434,6397.157715,3471.233887,429.723358,510.993073,8458.950195
22-05-2019,201.934845,1985.709839,493.511658,2178.949463,1157.031006,435.562775,6440.426758,3475.411133,433.125671,514.44165,8370.25
25-05-2019,202.871582,1978.309204,493.150269,2166.103027,1149.561768,429.252106,6385.834473,3466.211914,428.645172,505.095428,8339.349609
26-05-2019,201.124222,1997.629028,495.005219,2187.654297,1153.031616,427.230225,6265.006836,3497.844482,423.901093,497.39856,8334.599609
27-05-2019,198.998596,1989.969727,500.184601,2181.335449,1155.859863,418.971985,6501.738281,3493.573486,424.236511,471.559021,8319
28-05-2019,199.791199,1981.837158,495.968781,2212.385986,1153.318359,429.209503,6497.273438,3481.371094,419.684082,484.153931,8433.650391
29-05-2019,202.367188,1993.153809,506.159027,2257.12085,1153.672241,430.603577,6215.477539,3553.459961,420.259094,481.455017,8433.400391
01-06-2019,203.033691,2011.784912,499.245056,2293.640869,1156.964844,435.850037,6140.586426,3644.650146,432.358948,471.858887,8236.450195
02-06-2019,197.71962,1954.084106,486.043671,2207.81958,1149.075439,427.517456,6263.071777,3596.355957,430.63382,466.760986,8135.100098
03-06-2019,196.566742,1927.664917,484.477783,2181.033203,1153.937134,430.124756,5695.707031,3545.481689,429.531677,456.66507,8130.649902
04-06-2019,199.124695,1908.732544,489.006775,2156.446045,1151.616943,431.646484,5527.697266,3540.647217,437.366577,451.017365,8114.700195
05-06-2019,200.241531,1891.951294,487.464966,2181.625244,1149.029907,428.156006,5534.277832,3528.820068,434.994598,441.921021,8044.149902
08-06-2019,199.953339,1914.067749,483.466034,2133.382568,1149.743408,425.687103,5126.821777,3495.075684,424.30835,435.423645,8022.399902
09-06-2019,195.828156,1885.238892,482.695099,2115.863281,1142.695313,423.994995,5490.780273,3465.789795,423.469788,439.871826,8124.450195
10-06-2019,202.745468,1938.981323,489.319885,2128.55835,1160.137207,431.31665,5579.158203,3512.956787,434.06015,446.41922,7965.350098
11-06-2019,196.728867,1904.902954,481.900146,2119.460205,1147.000122,425.176208,5675.224609,3474.331299,420.331024,430.025848,7982.899902
12-06-2019,193.594452,1967.508911,486.212311,2118.909668,1117.781982,420.366119,5603.87793,3507.559814,426.41687,421.629242,8013.899902
15-06-2019,194.873428,2007.138306,484.309174,2121.025879,1117.335693,428.004059,5482.21875,3536.282471,432.119385,426.177399,8047.299805
16-06-2019,194.657257,2057.696045,485.850922,2152.467773,1120.547729,431.850006,5325.349121,3557.120605,433.173584,432.624786,8091.549805
17-06-2019,196.908981,2041.259399,484.068268,2134.779053,1121.35022,430.272675,5375.291992,3575.095947,446.231812,433.524445,8174.600098
18-06-2019,200.349625,2061.912842,491.247192,2138.164795,1128.599365,432.973511,5598.767578,3624.234375,469.113647,445.269684,8224.950195
19-06-2019,202.313141,2072.024902,496.49884,2159.450439,1137.297974,430.121429,5782.288574,3695.806396,477.59552,432.874664,8353.099609
22-06-2019,201.826767,2086.912354,504.520844,2184.92627,1156.010986,442.437195,5796.649902,3736.450195,475.22345,440.321655,8381.549805
23-06-2019,200.817993,2077.661377,506.905792,2130.631592,1148.471802,432.303711,5641.299316,3770.711426,476.804871,435.823486,8360.849609
24-06-2019,203.700211,2058.986816,503.870422,2133.678711,1146.554199,430.013458,5527.374512,3763.342529,474.840118,430.42569,8398
25-06-2019,198.926514,2155.112061,513.121033,2160.000977,1137.498291,428.004059,5373.037109,3784.180664,481.381195,432.224945,8381.099609
26-06-2019,201.268311,2189.964844,512.085144,2149.082764,1156.591064,434.399567,5485.072754,3820.272217,479.536255,437.422852,8318.400391
29-06-2019,199.016647,2202.055664,509.097931,2146.162598,1156.635498,427.87439,5589.010254,3748.323975,474.816162,428.07663,8368.5
30-06-2019,196.963043,2187.512207,514.156921,2135.794678,1137.922485,425.367981,5847.836426,3776.530762,479.248749,433.974243,8453.049805
01-07-2019,199.1427,2174.001465,516.662231,2133.340088,1156.724365,431.007385,5656.581055,3784.368164,481.908356,444.320038,8444.900391
02-07-2019,200.223541,2208.381348,513.676941,2139.857178,1149.877075,426.945313,5746.017578,3748.417969,484.400177,436.223328,8484.900391
03-07-2019,197.989807,2227.141357,521.467957,2180.779053,1161.542358,427.939178,5675.683594,3753.580811,482.651062,432.97464,8522.150391
06-07-2019,198.169952,2233.466553,525.958191,2211.882568,1174.656982,424.914276,5634.348633,3743.30249,486.652405,430.925476,8510.799805
07-07-2019,199.521011,2240.6521,527.584351,2169.860352,1167.051147,423.704376,5601.713379,3728.471924,480.75824,431.375275,8363.049805
08-07-2019,199.1427,2212.898926,518.84668,2158.138672,1157.616821,413.76535,5519.827148,3706.741943,477.571564,404.786072,8328.549805
09-07-2019,196.314529,2203.947266,521.370911,2204.561768,1125.231201,405.338745,5551.174316,3694.210693,473.162903,397.638947,8360.549805
10-07-2019,197.665604,2164.936279,529.4776,2176.462402,1103.752686,405.12265,5489.905273,3693.037598,480.063385,401.737305,8459.650391
13-07-2019,201.628586,2191.309082,532.098816,2200.710693,1119.455078,410.589142,5482.633789,3787.700928,482.555206,401.937225,8454.099609
14-07-2019,203.700211,2192.932861,530.011475,2233.295654,1114.97168,419.707123,5480.424805,3802.156006,478.146576,385.793762,8523.799805
15-07-2019,208.149643,2222.377441,532.365723,2249.842041,1135.602783,425.216766,5494.048828,3897.428955,484.543945,394.14035,8608.049805
16-07-2019,207.266937,2234.313477,541.103455,2242.266846,1133.127075,427.399017,5547.075195,3921.834473,490.557892,395.089996,8609.849609
17-07-2019,204.763031,2219.920166,539.088928,2242.351563,1143.921997,432.930328,5595.959961,3935.772949,489.599487,397.888855,8603.450195
20-07-2019,207.407593,2212.459961,541.370422,2252.931396,1152.974243,432.671082,5589.010254,3919.862549,491.061066,390.591797,8529.450195
21-07-2019,210.32576,2231.768066,533.021179,2274.386475,1145.039673,480.810486,5586.661621,3898.086182,482.938629,388.942474,8633.5
22-07-2019,213.243896,2298.423828,540.957764,2294.487549,1130.131348,476.705109,5514.945801,3934.036621,503.352509,389.392273,8589.799805
23-07-2019,214.867111,2184.463623,537.802551,2300.073486,1112.495605,474.479614,5579.204102,3974.304688,500.9086,401.187531,8521.549805
24-07-2019,206.732742,2191.748291,537.778259,2319.370605,1119.894043,469.985474,5554.808105,3974.446045,491.204803,390.09201,8361
27-07-2019,204.872452,2201.972656,531.953125,2204.815674,1116.273193,460.34906,5764.245605,3921.787354,481.764618,377.297211,8337
28-07-2019,203.048599,2178.276611,538.093811,2142.565918,1118.508423,459.290222,5700.768555,3939.481445,484.11264,369.950165,8375.049805
29-07-2019,206.039703,2192.187256,538.020996,2175.023682,1120.609009,469.034912,5664.129883,4011.523193,477.284027,376.297607,8421.799805
30-07-2019,205.000107,2217.989502,539.088928,2183.9104,1108.941406,462.380066,5828.504395,4032.876709,479.272705,377.297211,8532.849609
31-07-2019,207.863556,2216.278076,539.622925,2270.535645,1122.397217,465.426575,5852.623047,4065.730225,480.087341,383.694611,8543.049805
03-08-2019,208.064163,2198.374268,531.734741,2282.723145,1121.883179,466.247559,5823.945801,4155.464355,480.374908,388.042847,8516.900391
04-08-2019,204.215866,2204.517578,527.390198,2220.727051,1121.57019,456.870331,5846.40918,4166.494141,473.450409,380.595856,8567.950195
05-08-2019,209.869781,2261.343994,530.181335,2256.401367,1138.669556,469.445282,6295.385254,4197.329102,473.330627,376.24762,8588.650391
06-08-2019,208.501907,2262.835938,532.001709,2243.790527,1150.359253,469.704651,5971.104004,4178.978516,469.113647,382.944916,8564.599609
07-08-2019,207.589951,2226.897217,530.399841,2252.88916,1140.859985,473.442535,6028.641113,4179.776855,471.701355,393.240723,8525.599609
10-08-2019,205.529022,2241.992432,531.370667,2288.520996,1149.82312,469.294128,5881.161621,4221.264648,464.297699,385.543854,8462.349609
11-08-2019,206.513901,2229.091309,531.394958,2275.359619,1164.173096,479.298035,5815.75293,4227.975586,462.90799,369.000549,8349.450195
12-08-2019,210.745255,2160.899414,519.623352,2229.994629,1194.347778,494.530548,5739.297363,4227.975586,451.838501,355.056213,8355.849609
13-08-2019,208.356003,2182.533203,523.069885,2239.897705,1178.209717,500.407562,5815.660645,4217.229004,447.262115,349.258545,8518.549805
14-08-2019,209.833282,2245.50293,534.841492,2295.7146,1208.429321,496.626373,5771.057129,4291.992188,463.36322,355.106171,8477.299805
17-08-2019,210.052139,2225.098145,529.841553,2243.071045,1200.181763,493.558319,5648.249512,4270.68457,455.576263,355.955841,8466.549805
18-08-2019,208.337753,2217.594482,527.341614,2235.242188,1225.282959,503.15155,5675.224609,4349.719727,452.413513,348.458893,8495.150391
19-08-2019,213.298599,2231.855957,525.157104,2272.228271,1222.019531,507.991455,5614.464844,4385.24707,457.445099,351.107788,8372.75
20-08-2019,210.380447,2186.877197,521.686401,2225.170898,1201.120483,490.274078,5662.518555,4349.860352,439.091705,342.061493,8299.950195
